url,type
http://zubygems.business/Update/your-account/informations/apple...,phishing
http://xjbctcky.com/images/?app=com-d3,phishing
http://maoa.net/sign/fdocsign/fdoc/plx/page/al.php,phishing
http://customlogomatsng.com/admin/mani/b0028c287609714d60df89942ca88094/,phishing
https://www.shareme.com/programs/secret/city-3d-chat,legitimate
https://www.video.agaclip.com/w=KC6rQevzHry,legitimate
https://www.imdb.com/name/nm0313640/,legitimate
https://www.malianteocristiano.com/foros/f9/discografia-de-divinefire-5438/,legitimate
http://luxmura.net/data/cheditor4/1104/bookmark/ii.php?rand=13InboxLightaspxn.1774256418,phishing
https://copper.furstlook.com/%7Eplay2earn/Hotmail/live.com/...,phishing
https://www.ehow.com/how_2038517_road-trip-along-route-missouri.html,legitimate
http://wilcarobbe.com/zapoy/gate.php,phishing
http://websitehosting.today/newdoc/newdoc1/,phishing
https://www.gameinformer.com/b/features/archive/2011/11/18/rainbow-6-patriots-what-ubisoft-is-bringing-to-multiplayer.aspx,legitimate
https://www.content.usatoday.com/community/tags/topic.aspx?req=tag&pg=2&tag=Royce%20Clayton,legitimate
https://www.missgrandslam.com/,legitimate
https://www.spiritus-temporis.com/index/jim.html,legitimate
https://www.en.wikipedia.org/wiki/1933_Chicago_White_Sox_season,legitimate
https://www.publicrecords.com/people-search-records/cliff-compton,legitimate
https://www.willyfogg.com/ja/search/Angelina-vs.-Vanessa-Kraven/page6.html,legitimate
https://www.hannibal.net/obituaries/x2063882135/Rhea-Lee-Brocksmith,legitimate
http://sewingmaker.com/webroot/DHL_courier_service/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,phishing
https://www.dom.com/business/electric-transmission/index.jsp,legitimate
https://www.mapquest.com/maps?address=131+Messalonskee+High+Dr&city=Oakland&state=ME&zipcode=04963,legitimate
http://www.cialowterapii.pl/libraries/simplepie/idn/,phishing
http://serviciomaff.com/template3/js/_notes/,phishing
https://www.thisisull.com/people/jghassal.html,legitimate
http://hrenner.gmxhome.de/09u9jn87,phishing
https://www.kansascity.salonseeker.com/,legitimate
http://www.monparfum.it/payments/info.doc,phishing
http://unlaccothe.ru/sliva/gate.php,phishing
https://www.ec21.com/ks-p15d-25-1/,legitimate
https://www.qxvtevoli.tumblr.com/post/13627736226/hosyy-hheartts-eleventh-song-aiba-masaki-as,legitimate
https://www.soccerassociation.com/cgi-bin/info.cgi?26/3959/puertoricoislanders,legitimate
https://www.en.wikipedia.org/wiki/I_Am_Legend_(film),legitimate
https://www.allfreeessays.com/essays/Cherie-Carter-Scotts-Rules-Life/2924.html,legitimate
https://www.montrealstreetfashion.blogspot.com/,legitimate
https://www.fanbase.com/Richmond-Spiders-Mens-Basketball,legitimate
https://www.hockeydraftcentral.com/1983/83154.html,legitimate
https://www.en.wikipedia.org/wiki/Goldstein_(surname),legitimate
https://wtsbharat.org/bin/aro/,phishing
http://shingpohk.com/wc2mp0d,phishing
https://www.facebook.com/TheDiesel,legitimate
http://terravalenciana.com/sk/busines/,phishing
http://santiniorlando.it/contenuti/lavori/immagine_869.WB26f745fb63a32cdec3.php,phishing
https://www.champagneappraisals.com/,legitimate
http://aningmasule.ru/sliva/gate.php,phishing
https://www.amazon.com/Tin-Lily-Jeff-Black/dp/B0009X75VA,legitimate
https://www.jload.info/2011/scandal-haruka/,legitimate
http://jvsecurepay.com/access/auth/login.html,phishing
https://www.trulia.com/property/3042585689-165-Epperson-Rd-Salisbury-NC-28147,legitimate
http://www.msx4.me/3f4c1n/jnms7e/cdr-UOLWifi-4.html,phishing
https://www.amiright.com/album-covers/the-beatles-the-white-album-parodies/,legitimate
http://netherlands-icscards2016.it/ics/login/ecaf62637c81a7be34fd99582120f85b/ayoub.php?free=_login-run,phishing
http://www.absoluteerp.in/fatura/conta/Inovar/,phishing
https://www.wiki.answers.com/Q/Who_was_Papineau,legitimate
https://www.waymarking.com/waymarks/WM9456_Montreal_Boer_War_Memorial_Montreal_Quebec,legitimate
http://crabtour.com/mvbh0,phishing
https://www.internationalairportguide.com/kansas_city_mci.html,legitimate
https://www.usatoday.com/community/tags/topic.aspx?req=tag&tag=RBC%20Capital%20Markets,legitimate
http://mfmazetomatrix.com/wp-includes/news/new,phishing
http://ukincdata.com/ed/1kd00ddds/4d00s6drs/,phishing
http://yumrate.com/modules/contact/impots/informations/2160ed26b7286f79e7ffd839ecb820ae/,phishing
http://socialmediahelpforbusinesses.com/yye410ew3z\nwww.cordjiacapitalprojects.com/index.html,phishing
http://coalimpex.com/web/hot-venda/hven_01.php,phishing
http://snaak-opvangdam.havanapreview.com/gas.zvz?problem=&amp;from=lKOO&amp;state=&amp;family=eC1ehPI&amp;there=s5KJp&amp;what=&amp;trial=BHTM9Ae&amp;larger=um-ivNutM&amp;send=66fvhJ&amp;section=hnopg&amp;less=JlT77,phishing
https://www.rock.geosociety.org/membership/fellows.asp,legitimate
http://two.jdfslfdsgy.biz/chylc337h0\ndkoawit6.com/ik/redir.php?url=http://two.jdfslfdsgy.biz/chylc337h0,phishing
http://www.gruppobiesse.it//components/com_xmap/jan.php,phishing
http://windowssearchcache.com/,phishing
https://www.sabres.nhl.com/club/player.htm?id=8467905,legitimate
http://phamkimhue.com/di0lI3Ga9ro3/indexx.php?cra-arc.gc.ca=?personal=5279&amp;logon=121011,phishing
http://digicap.net/s6bhb6,phishing
https://www.manta.com/c/mmccd6m/fort-wayne-pubc-trnsprtn-corp,legitimate
http://centralassociatesltd.com/document/com/doc/index.htm,phishing
http://91.239.25.56:6892,phishing
https://www.genforum.genealogy.com/crowder/page8.html,legitimate
https://www.en.wikipedia.org/wiki/Major_League_Soccer,legitimate
http://mxp2076.com,phishing
https://mail-attachment.googleusercontent.com/attachment/u/2/?ui=2&amp;ik=9169378a2c&amp;view=att&amp;th=1651e20c5327584f&amp;attid=0.1&amp;disp=inline&amp;realattid=f_jkme495y0&amp;safe=1&amp;zw&amp;saddbat=ANGjdJ9ZVeLWCEsajI2ZlkzynaVLJPrDdcUD8JRmbb5ZtUIPZ6mmkoCu35uS-pD5PdHYZWGFA_I56-C3YVU0YaTiF6FiA8_rUnwXTYLEM-z4dQslXEX0QNn-xLUntLM8mCmaRg9DYYsiM_BkX-it7ohoLQehSwSOyGpBFwb23QAblr6UipVALRmLcTGcs-JEJQ2WjSD-zFnwgs-QyCrOg9wIiQWRL46ZrqhN2dXIMotmu6SbXBnKwdV9cwxGo1LVWbX2UyA03_ZuoOguzZOV6nEE5gqExmXcrmucpDVThJMsnRi72aBUsminj2SrWYzHr6dpKAD3tbqhx3yHJDy5P00n-vUvxyhqUdhX5EOCwRWyrpvmi-XiQPQBfcIfSQb1rOC8_NK92fNlogXoxW5g3YDl1Ruaav6Yu2NmUxAd4cY1Z_UCmguj9Bt7qzklRtUw73mXmZ6vtDhPVinRqCsaJhp8eOzkKeRXO8dh1YQDX5jLtlPrK6sFZLjLLG8JAfXeZrVJXHRQj-AsXSae2syF_Q0ogTtlmtx2lwZgfGc_ZDk2NF_3NuqwJBQoSwV8CskVBEOGqfCEzubxEspXDpSnr5GgMqMflkQPKaR-i48D9iIswQ-dve_TNCkCenJMp0M,phishing
http://myfreerecipebox.com/demo/,phishing
http://hf0.hikonefabebppw.info/ejqme5vcuo\nwww.lavoro24.it/offerte_lavoro.php?cosa=&regione=&provincia=97&categoria=&azienda=&page=3,phishing
http://hotelsforsaleinspain.com/29woa6s,phishing
https://www.hour.ca/2011/08/02/arcade-fire-to-play-free-pop-montreal-outdoor-show-on-september-22nd/,legitimate
http://barmaleeey.xyz/data/feeder/,phishing
http://cfandfibroliving.com/wp-content/plugins/s/anmelden.php?portal=Gof7wnWlsINiKkhbAc0TxtpzSZ2L9aXRBUO,phishing
https://www.uk.eurosport.yahoo.com/10102011/58/euro-2012-qual-worthington-quits-northern-ireland.html,legitimate
http://64.184.235.251/,phishing
https://www.freepages.genealogy.rootsweb.ancestry.com/~dwdrury/abell/index3.htm,legitimate
https://www.scores.espn.go.com/mlb/preview?gameId=310922111,legitimate
http://daedalus.dommel.be/78yhuinFYs,phishing
http://alejandraandelliot.com/wp-content/themes/twentythirteen/images/image/nl/Inloggen,phishing
https://www.youtube.com/watch?v=ZKc9-nLJY8s,legitimate
https://www.thinkbabynames.com/meaning/1/George,legitimate
http://nowversion.updatenewsoftanytimesafe.site/?pcl=57SbBq3knt9gzuSnvy8Yk2UdnNyQZ33Do08E8c_sKOs.&amp;cid=[CLICK_ID]&amp;sub=775532s1_718&amp;v_id=M5C9JwXgtRybrHPXxxU5XegoUkq-wmimeFiR8_RuYkc.,phishing
http://yak.by/newp/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=abuse@trema.com&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,phishing
http://store.brugomug.co.uk/765f46vb.exe,phishing
https://zonedeconomies.com/?35478d364dda6b0d847efc6b57165717,phishing
https://www.manta.com/c/mmcl5tb/bill-hannan-agency,legitimate
https://www.docstoc.com/docs/15191069/Presentation---World-Federation-of-Hemophilia,legitimate
http://www.dimplexx.net/offer001/,phishing
http://agelesswisdomforsexyoldbroads.com/Chihost,phishing
https://www.espn.go.com/college-football/team/roster/_/id/142/missouri-tigers,legitimate
http://www.nordthyskakklub.dk/public_html/dhlform.php,phishing
http://spawash.gr/uban/dropbox/proposal/,phishing
https://www.cfn.scout.com/2/864456.html,legitimate
https://www.ballparks.com/,legitimate
http://classicrunners.co.tz/themes/doc/index.php?Email=abuse@pattonair.com,phishing
https://www.facebook.com/pages/Lesbians-on-Ecstasy/112557788757383,legitimate
https://www.iccsafe.org/,legitimate
https://michaelzhou0.cabanova.com/,phishing
http://genopacinvest.com/deek/?comm?people?invite-accept?mboxid=I6060437485232676864_500,phishing
https://www.rottentomatoes.com/m/sunday_school_musical/,legitimate
http://lajaniquerafm.com/filewoorddd/fileword/index.php,phishing
http://resolve-fraudactivity.com/webapps/b248d/websrc,phishing
https://sites.google.com/site/apcroverpeges/,phishing
https://www.yourbittorrent.com/?q=wwe-survivor-series,legitimate
http://blackwoodatelier.com.au/shilancha/Hotmail-New/Hotmail-New/Verification%20Set-up.html,phishing
http://paypal.com.ramitabakery.com/,phishing
http://174.34.164.106:11443/2/bospers_62y7rKX8yF819Lg3/,phishing
https://www.downloadfree.net/584/dl/noisecontrollers+astral.html,legitimate
https://detectinfologs080.000webhostapp.com/recovery-chekpoint-login.html,phishing
http://knoxtyres.com.au/wp-content/themes/enfold/css/dropbox/dropbox/,phishing
https://www.too.blogspot.com/,legitimate
https://www.missourilaserdentist.com/,legitimate
http://yt97ythu5ndhgd.tk/lan/0xx/,phishing
https://www.equestrianmag.com/article/eric-lamaze-canada-wellington-01-08.html,legitimate
https://www.momentumlive.org/,legitimate
https://www.billleonebookseller.com/authors.php?browseLetter=G,legitimate
http://generationsxyz.blogspot.com.tr/p/fixed-deposit.html,phishing
https://www.filecrop.com/Sherlock-Holmes-and-the-Mystery-of-Osborne-House-nds.html,legitimate
http://jlhack.com/vi2jl,phishing
https://www.abingdonvideo.com/wp-admin/pay/52867ab75f5ed74b911e78ab5c4e9c57/Up-dating.php,phishing
http://rot-weiss-luckau.de/download/view/others/passerror.php?fid=4,phishing
https://www.eyrie.org/~eagle/reviews/books/0-553-28252-2.html,legitimate
https://www.thenobleidiot.blogspot.com/,legitimate
https://www.baseball-almanac.com/players/player-d.shtml,legitimate
https://www.palsautismschool.ca/?page_id=111,legitimate
http://antiquescollectablesandjuststuff.com/gy7f57f6?gtaopikvyyg=clgmnbloqn,phishing
http://palmat.co.il/images/lightbox/Doc/processing.php,phishing
http://sensecreator.com/,phishing
http://158.255.193.15:4331/0/1/2/,phishing
https://accounts.zeropaper.com.br/index.html,phishing
https://www.njcaausabaseball.wordpress.com/roster/paul-davis-rhp/,legitimate
https://www.movies.about.com/library/weekly/bltheiceharvestpicsa.htm,legitimate
http://www.autodemitrans.ro/transport/includes/doc/doc/document.php,phishing
https://hublaalikes.com/login,phishing
http://to-do.co.za/us/ppresolutioncenterus/eppunathorizedaccess/signinto/PaypaILogIn/,phishing
http://preconhsa.com/pama/u.php,phishing
http://www.hebergement-discounter.com/gestion/getproductrequest.htm...,phishing
http://malamut.org/gizb2zq,phishing
http://apple-help.info/log/log/Ameli-fr/Assurance/Remboursement/N/cc9f22c52e24219b1e0503544628458c/index_2.html,phishing
https://www.ladyprimrose.com/,legitimate
https://www.bma-design.blogspot.com/,legitimate
https://www.yelp.com/biz/stone-mountain-clay-and-glaze-tucker,legitimate
http://pousadafti.com.br/components/com_banners/filewords/,phishing
https://whispers.theshoppe.com/,legitimate
https://www.oceaniafootball.com/ofc/News/ViewArticle/tabid/125/Article/e398f142-3548-44b1-9d48-d0843c42d369/language/en-US/Default.aspx,legitimate
https://www.isca-louis.com/,legitimate
https://www.mylife.com/c-1281896711,legitimate
https://www.themiaa.com/sports/fball/2011-12/TVschedule,legitimate
http://www.play-games.in/,phishing
https://www.solidsignal.com/pview.asp?p=CM2000-WL-4050&d=Cellphone-Mate-CM2000-WL-40-Dual-Band-Mobile-Amplifier-Complete-Kit-40-dB-(CM-2000-WL-40),legitimate
http://pvcwalls.co.uk/sharefiles/,phishing
https://www.schickes.mobi/,legitimate
https://www.nydailynews.com/topics/Showboat+Atlantic+City,legitimate
http://esquirevietnam.com.vn/wp-content/uploads/,phishing
http://akvadrive.by/language/gold/Arch/Arch/Archive/index.php,phishing
http://kisar.co.in/wp-admin/images/30/cp.php?letter=login,phishing
https://www.familytreemaker.genealogy.com/users/v/o/l/Laura-M-Voltin/COL4-0043.html,legitimate
http://girin.com/board/data/email-account.jsp.htm,phishing
https://www.tour.suite703.com/scenes/adam_russo_and_dodger_wolf/11794/,legitimate
https://www.music.yahoo.com/persephones-bees/albums/,legitimate
http://www.statewidelighting.com/outlet/editors/htmlarea/PDFS/?GAAL48DOWHZTCNANJHZLYXIH0YQJHRBY2MJ5TXTQESJQGUEZCELAB4RL3I6K0GIB33FWZ0MD375I2JIEX4O08GU0YZ,phishing
http://wowsale.net/wp-admin/file/8176d7ed19e95d8992c0173ad804afde/,phishing
http://8wu8.info/,phishing
https://www.chacha.com/question/how-many-episodes-of-quantum-leap-are-there,legitimate
http://mottofotograf.com/8fh34f3,phishing
https://www.biographi.ca/009004-119.01-e.php?BioId=40417,legitimate
https://www.superlawyers.com/new-york-metro/lawyer/Peter-S-Goodman/ab66b7e4-495d-44ec-b6a7-c198671b05ca.html,legitimate
https://www.simple.wikipedia.org/wiki/Category:1960_births,legitimate
http://living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/y,phishing
http://be-practical.com/wp-content/plugins/dd.php?c=jdj9n3dvb14l0,phishing
http://search.searchm3p1.com/?uc=20180804&amp;source=1b0aa2591b556e91f19f74c8db137988545c7142-2233-187-1533047223-E7D267F3-5D3A-4C3F-B182-CCEA1CA29D27-bb9&amp;uid=f276bb53-64d4-429f-b95b-6a3e608b9394&amp;i_id=packages__1.30&amp;ap=appfocus29,phishing
https://www.dictionary.sensagent.com/étienne-théodore+pâquet/en-en/,legitimate
https://ok.ru/dk?cmd=logExternal&st.cmd=logExternal&st.link=http%3A%2F%2Fpop4.me%2FRu2tZ&st.name=externalLinkRedirect&st.tid=6879733224981,phishing
https://www.nap.edu/openbook.php?isbn=0309036925,legitimate
http://erikberglund.se/public/docs/business-pdf,phishing
https://www.beachcalifornia.com/spca/fitness-health-clubs/oakland/1-24-hour-fitness-piedmont-fit-lite-510-595-2400.html,legitimate
http://www.camel-camicie.it/arcftp/meclasu/fotaisa/shmecjemipro/razonel/picisjyel/papake/ganga.html,phishing
https://www.jamrad.pl/,phishing
http://www.oralar.az/wp-content/plugins/wpsecone/dropbox/,phishing
https://www.intermodalindia.com/,legitimate
http://am-ambitenergy.com/china/0894/MNDVNbOcNx9K^nNC-2019/domain/login.php?rand=WebAppSecurity.1&amp;email=jim@thejimburkefamily.com,phishing
https://www.joint-ventureads.com/,legitimate
https://www.onlyscreensavers.com/free/animation.html,legitimate
https://www.canadianprorodeohalloffame.com/inductees.php?showall=true,legitimate
https://maxxfinder.com/#/AAW8,phishing
https://www.closinglogosdreamlogos.wikia.com/wiki/TeleToon,legitimate
https://www.videoeta.com/movie/28388,legitimate
http://panliang.net/wp-admin/data/index.htm,phishing
https://www.youtube.com/watch?v=5JLXq75SArY,legitimate
http://afterwords.com.au/2dragon/products/adobe.php,phishing
https://www.events.la.com/burbank-ca/venues/show/572783-abcdisney-studios,legitimate
https://www.facebook.com/topic.php?uid=2318586077&topic=6090,legitimate
http://foreverspringfl.com/gojeguya/tewl/5/oj/index.htm,phishing
https://www.indianhillsreliefsociety.blogspot.com/2011/05/david-bednar-small-simple-things.html,legitimate
http://bobbysinghwpg.com/pdqcqlnr,phishing
http://hyhpzx.cn/js/?http://us.battle.net/login/en/?ref...,phishing
http://freemobile-fr.hwtechservices.info/fr/96190c39f0a5ef5ee23b23bd30dae680/2ec40bc22558dd1559b9ce8aafb05323/,phishing
https://www.nathanbedfordforrest.net/,legitimate
http://www.bulldogmiami.com/lajadole/Yahoo/,phishing
https://www.velonews.competitor.com/2011/09/news/hesjedal-is-top-canadian-at-grand-prix-cycliste-de-montreal_191836,legitimate
http://tatlowandrawlings.com/yahooservernew.htm,phishing
http://www.linkoops.com/vQjF0?platform=hootsuite,phishing
http://satyrwelf.net/igle880a,phishing
http://bornbg.com/js/wellsfargo.com/,phishing
https://www.hockeywilderness.com/2011/11/13/2559892/marco-scandella-out-with-a-concussion-deja-vu,legitimate
https://www.kevinmcdonald.vze.com/,legitimate
https://www.vimeo.com/6627475,legitimate
https://www.baseball-reference.com/minors/player.cgi?id=lacock001ral,legitimate
https://www.variety.com,legitimate
https://www.ioffer.com/si/dennis%20eckersley,legitimate
http://drybags.ru/plugins/content/bookmark/ii.php?email=abuse@aljolit.com,phishing
https://www.videosurf.com/videos/dennis+eckersley?vnf=1,legitimate
http://walentynykaneurologgdansk.pl/wp-includes/customize/Boa_Fud_2016/home/info.php?cmd=login_submit,phishing
https://www.vdacs.virginia.gov/livestock/goatgrades.shtml,legitimate
http://ohsoverydarling.com/wp-content/themes/verification/,phishing
http://ly-can.com/main/img/css/loginAlibaba.php?userid=abuse,phishing
https://www.trustdeedinvestment.com/,legitimate
https://www.icehockey.wikia.com/wiki/HK_MK_Bled,legitimate
https://www.docstoc.com/docs/62494868/Winslow-Information,legitimate
https://www.yelp.com/biz/brazilian-jiu-jitsu-unlimited-san-diego,legitimate
https://www.justjared.buzznet.com/2011/09/03/american-reunion-photo-booth-montage/,legitimate
https://www.kayhicksward.com/,legitimate
https://www.en.wikipedia.org/wiki/Kansas_City_University_of_Medicine_and_Biosciences,legitimate
https://www.pearsonsflorist.com/,legitimate
https://www.jigsaw.com/scid8509392/mary_mattatall.xhtml,legitimate
http://mail.pocinomoga.com/zimbra,phishing
http://www.mprmoldes.com/templates/beez3/css/dropbox/dropbox/,phishing
https://www.artistdirect.com/artist/beneath-the-massacre/3894082,legitimate
https://www.duckduckgo.com/1/c/African_American_television_actors,legitimate
https://www.monkbar.com/,legitimate
https://www.deltathetasigma.com/,legitimate
https://www.glassdoor.com/Reviews/Dupont-Company-Reviews-E215_P8.htm,legitimate
http://santoshtravels.net/csuisse/,phishing
https://www.bnminerals.com/,legitimate
http://captaterminart.com/dm/well/verify.php,phishing
http://w-reia.com/recmmd/,phishing
http://www.ankarasoveyapi.com/Cesc/bookmark/ii.php?n=1774256418,phishing
https://www.huffingtonpost.com/2011/10/06/ritch-workman-florida-dwarf-tossing-law_n_998155.html,legitimate
http://koyotrader.com//three.htm,phishing
http://jhgravittconstruction.com/modules/mod_poll/tmpl/loud/loud/index.html,phishing
http://allstarprintz.com/www/,phishing
https://www.findradio.us/displayradio-36121.htm,legitimate
http://douglasornellas.com.br/administrator/DHL/index.php,phishing
https://www.linkedin.com/in/davetomello,legitimate
https://www.careers.state.gov/students/,legitimate
http://pitradingcollc.com/ribey,phishing
https://www.freepages.genealogy.rootsweb.ancestry.com/~balmer04/1866.htm,legitimate
https://www.blurtit.com/q447738.html,legitimate
http://tpfqrsb.chromeupdate.top/,phishing
https://www.usparks.about.com/library/miniplanner/blfortdonelsonnb.htm,legitimate
https://www.t-ender.co.uk/explayers/cox.htm,legitimate
http://adviseproltd.com/Include/gdoc/4ff31947dbdac5d0d486fe7da9e06d2e...,phishing
https://www.startiger.com/a2z.php?a=D&s=10000&total=13270,legitimate
http://lamaquinaempire.com/libraries/simplepie/idn/?https://www.secure.paypal.co.uk/cgi-bin/webscr-cmd=_view-a-trans,phishing
https://www.genforum.genealogy.com/ferguson/messages/8957.html,legitimate
http://www.ergo-eg.com/image_data/button/css/dropbox/index.php,phishing
https://www.cduniverse.com/70's-collection-shes-a-lady-lyrics-3293408.htm,legitimate
http://193.124.183.170/Panel/,phishing
http://colaboracionsinergica21.com/js/whatsapp/messenger/secure/en/web/,phishing
http://openmadera.com.uy/googledoc,phishing
https://www.cineworld.co.uk/films/comingsoon,legitimate
http://www.sodkb.ru/libraries/joomla/base/singin-e3Bay-co-uk-ws3ISAPId...,phishing
http://ebachqliaopdinnfdi.adclap.info/ZNXOjVSXAA4O26fLfAW1hnKRD41CRsfQR7SPBxJQgFmPMlSOSNP2ALoHMdMQC7JznHR07iEVaAU=\nebachqliaopdinnfdi.adclap.info/ew1ehkej80.php,phishing
http://two.vdgbfslgdfs.biz/jekgpiqa7c\nholotilicga.medproshealthcare.com/bannerbox/frame.html,phishing
http://leftofttarigh.ru/gate.php,phishing
http://minhanhtransport.com/assets/id/?email=abuse@gmail.com,phishing
http://www.sriyaan.com/weblogin.html,phishing
https://www.websolutions.tsd-inc.com/danjor/TravelGuide/sir-donald-sangster-international-airport.aspx,legitimate
https://www.uk.ask.com/question/when-was-fiddlers-ferry-power-station-built,legitimate
http://bestxchange.pp.ru/,phishing
http://secure-redirect.de/294383,phishing
http://thelloydsociety.org/_beta/,phishing
http://hotelikbej.pl/ild3ha8,phishing
https://www.juggle.com/311,legitimate
https://www.flixster.com/movie/grandview-usa,legitimate
http://praxisww.com/wp-stc.php,phishing
http://stcroixlofts.com/inc/manager/config/auth/log/66e74b07f09d780b0e0f87365716582cMzc3YjUyMTA2ZjE2ZDA4ZDk0MTgyNzZiOWJlZjZiY2E=/resolution/websc_login/,phishing
https://www.mlb.mlb.com/team/player.jsp?player_id=430831,legitimate
https://www.last.fm/music/B%C3%A9atrice+Bonifassi,legitimate
http://edituraherald.ro/auth/,phishing
https://www.youtube.com/watch?v=cj9_yW8tZxs,legitimate
